     Pays de destination,Date,Value
     Ouganda,2020-07-01,7896.216926
     R.D.C. (1),2020-07-01,1149.422991
     Rwanda,2020-07-01,116.148031
     Tanzanie,2020-07-01,9563.429705
     Zambie,2020-07-01,7367.292018
     Autres pays d'Afrique,2020-07-01,451.69700900000004
 IV. AMERIQUE,2020-07-01,3688.2421759999997
     Etats-Unis ,2020-07-01,3421.227473
     Canada,2020-07-01,223.90336
     Autres pays d'Amérique,2020-07-01,43.111343
  V. OCEANIE,2020-07-01,54.586203999999995
     Australie,2020-07-01,45.978908
     Autres pays de l'Océanie,2020-07-01,8.607296
TOTAL,2020-07-01,147972.462581
  I. EUROPE,2020-08-01,17989.454072999997
   1. Union Européenne,2020-08-01,15852.548071999998
     Allemagne,2020-08-01,2677.183265
     Belgique - Luxembourg,2020-08-01,5473.856874
     Danemark,2020-08-01,2336.710034
     Espagne,2020-08-01,141.142283
     France,2020-08-01,1973.055978
     Irlande,2020-08-01,131.922614
     Italie,2020-08-01,559.76761
     Pays-Bas,2020-08-01,1616.25485
     Portugal,2020-08-01,747.168262
     Roumanie,2020-08-01,0.0
     Autres pays de l'U.E.,2020-08-01,195.48630200000002
   2. AUTRES,2020-08-01,2136.9060010000003
     Suisse,2020-08-01,87.154008
    Turquie,2020-08-01,880.729086
     Royaume-Uni,2020-08-01,813.762888
     Russie,2020-08-01,8.479831
     Autres pays d'Europe,2020-08-01,346.780188
II. ASIE,2020-08-01,81369.95689
     Arabie Saoudite,2020-08-01,19506.055029
     Bangladesh,2020-08-01,187.869271
     Corée du Nord,2020-08-01,23.604202
     Corée du Sud,2020-08-01,1394.117364
     Emirats Arabes Unis,2020-08-01,11031.74401
     Hong-Kong,2020-08-01,456.100194
     Japon,2020-08-01,4026.425222
     Pakistan,2020-08-01,187.148065
     Rép. Pop. de Chine,2020-08-01,22910.010797
     Taiwan,2020-08-01,36.119579
     Union Indienne,2020-08-01,17048.837547
     Autres pays d'Asie,2020-08-01,4561.92561
III. AFRIQUE,2020-08-01,45137.963285000005
     Afrique du Sud,2020-08-01,294.200939
Egypte,2020-08-01,1024.218343
     Kenya,2020-08-01,8981.714752
     Ouganda,2020-08-01,7831.629778
     R.D.C. (1),2020-08-01,1397.168237
     Rwanda,2020-08-01,356.435098
     Tanzanie,2020-08-01,15773.85205
     Zambie,2020-08-01,6723.354825
     Autres pays d'Afrique,2020-08-01,2755.3892629999996
 IV. AMERIQUE,2020-08-01,3765.601454
     Etats-Unis ,2020-08-01,3549.36388
     Canada,2020-08-01,210.027214
     Autres pays d'Amérique,2020-08-01,6.21036
  V. OCEANIE,2020-08-01,198.784697
     Australie,2020-08-01,198.784697
     Autres pays de l'Océanie,2020-08-01,0.0
TOTAL,2020-08-01,148461.760399
  I. EUROPE,2020-09-01,36193.884337999996
   1. Union Européenne,2020-09-01,31475.414814
     Allemagne,2020-09-01,4149.615975
     Belgique - Luxembourg,2020-09-01,10150.428426
     Danemark,2020-09-01,3561.1736
     Espagne,2020-09-01,78.506232
     France,2020-09-01,11008.404105
     Irlande,2020-09-01,6.964623
     Italie,2020-09-01,601.070097
     Pays-Bas,2020-09-01,1071.516761
     Portugal,2020-09-01,560.37031
     Roumanie,2020-09-01,0.0
     Autres pays de l'U.E.,2020-09-01,287.36468499999995
   2. AUTRES,2020-09-01,4718.469524
     Suisse,2020-09-01,926.003892
    Turquie,2020-09-01,2168.033741
     Royaume-Uni,2020-09-01,1588.600505
     Russie,2020-09-01,3.411459
     Autres pays d'Europe,2020-09-01,32.419927
II. ASIE,2020-09-01,78449.085938
     Arabie Saoudite,2020-09-01,16442.633446
     Bangladesh,2020-09-01,397.687949
     Corée du Nord,2020-09-01,83.452143
     Corée du Sud,2020-09-01,202.323907
     Emirats Arabes Unis,2020-09-01,9574.7554
     Hong-Kong,2020-09-01,930.510661
     Japon,2020-09-01,4916.605883
     Pakistan,2020-09-01,470.822292
     Rép. Pop. de Chine,2020-09-01,22603.131306
     Taiwan,2020-09-01,6.677036
     Union Indienne,2020-09-01,19303.968111
     Autres pays d'Asie,2020-09-01,3516.517804
III. AFRIQUE,2020-09-01,56788.940859
     Afrique du Sud,2020-09-01,3299.316648
Egypte,2020-09-01,3186.240933
     Kenya,2020-09-01,8162.701955
     Ouganda,2020-09-01,9059.170826
     R.D.C. (1),2020-09-01,1697.623082
     Rwanda,2020-09-01,425.314504
     Tanzanie,2020-09-01,24917.005711
     Zambie,2020-09-01,4754.335388
     Autres pays d'Afrique,2020-09-01,1287.2318119999998
 IV. AMERIQUE,2020-09-01,3419.071343
     Etats-Unis ,2020-09-01,2088.622077
     Canada,2020-09-01,821.613131
     Autres pays d'Amérique,2020-09-01,508.83613499999996
  V. OCEANIE,2020-09-01,372.257623
     Australie,2020-09-01,372.19788
     Autres pays de l'Océanie,2020-09-01,0.059743
TOTAL,2020-09-01,175223.240101
  I. EUROPE,2020-10-01,19781.636911
   1. Union Européenne,2020-10-01,10748.695249999999
     Allemagne,2020-10-01,1501.197177
     Belgique - Luxembourg,2020-10-01,3406.354853
     Danemark,2020-10-01,856.1878
     Espagne,2020-10-01,41.092522
     France,2020-10-01,1886.366021
     Grèce,2020-10-01,0.0
     Irlande,2020-10-01,17.031021
     Italie,2020-10-01,740.513721
     Pays-Bas,2020-10-01,317.39362
     Portugal,2020-10-01,1490.371988
     Roumanie,2020-10-01,475.020375
     Autres pays de l'U.E.,2020-10-01,17.166151999997965
   2. AUTRES,2020-10-01,9032.941661
     Suisse,2020-10-01,191.975851
    Turquie,2020-10-01,1246.680219
     Royaume-Uni,2020-10-01,3769.575842
     Russie,2020-10-01,3310.88382
     Autres pays d'Europe,2020-10-01,513.8259290000005
II. ASIE,2020-10-01,69403.03752999997
     Arabie Saoudite,2020-10-01,10381.086069
     Bangladesh,2020-10-01,127.543725
     Corée du Nord,2020-10-01,491.588619
     Corée du Sud,2020-10-01,32.853137
     Emirats Arabes Unis,2020-10-01,8033.690155
     Hong-Kong,2020-10-01,170.701097
     Japon,2020-10-01,7274.019394
     Pakistan,2020-10-01,247.203524
     Rép. Pop. de Chine,2020-10-01,21617.28287
     Taiwan,2020-10-01,246.222648
     Union Indienne,2020-10-01,17433.422787
     Autres pays d'Asie,2020-10-01,3347.4235049999697
III. AFRIQUE,2020-10-01,42030.12589899999
     Afrique du Sud,2020-10-01,1512.229048
Egypte,2020-10-01,4123.732066
     Kenya,2020-10-01,8522.540332
     Ouganda,2020-10-01,6247.988697
     R.D.C. (1),2020-10-01,1848.960855
     Rwanda,2020-10-01,65.145629
     Tanzanie,2020-10-01,15771.73517
     Zambie,2020-10-01,3294.420023
     Zimbabwe,2020-10-01,0.0
     Autres pays d'Afrique,2020-10-01,643.3740789999938
 IV. AMERIQUE,2020-10-01,1096.4634990000002
     Etats-Unis ,2020-10-01,746.136742
     Canada,2020-10-01,210.206939
     Autres pays d'Amérique,2020-10-01,140.11981800000012
  V. OCEANIE,2020-10-01,310.628391
     Australie,2020-10-01,307.49682
     Autres pays de l'Océanie,2020-10-01,3.131571000000008
 VI. PAYS NON SPECIFIES,2020-10-01,0.0
TOTAL,2020-10-01,132621.89222999997
  I. EUROPE,2020-11-01,19708.73598
   1. Union Européenne,2020-11-01,13832.608254
     Allemagne,2020-11-01,1215.03638
     Belgique - Luxembourg,2020-11-01,4526.594247
     Danemark,2020-11-01,838.859723
     Espagne,2020-11-01,132.895115
     France,2020-11-01,2506.307505
     Grèce,2020-11-01,95.833946
     Irlande,2020-11-01,2.029712
     Italie,2020-11-01,1711.889078
     Pays-Bas,2020-11-01,948.263793
     Portugal,2020-11-01,822.756006
     Roumanie,2020-11-01,0.707116
     Autres pays de l'U.E.,2020-11-01,1031.435633000001
   2. AUTRES,2020-11-01,5876.127726
     Suisse,2020-11-01,303.07935
    Turquie,2020-11-01,727.17104
     Royaume-Uni,2020-11-01,1554.33741
     Russie,2020-11-01,3249.691484
     Autres pays d'Europe,2020-11-01,41.84844199999952
II. ASIE,2020-11-01,62042.84368699999
     Arabie Saoudite,2020-11-01,8328.983913
     Bangladesh,2020-11-01,231.4726
     Corée du Nord,2020-11-01,405.418199
     Corée du Sud,2020-11-01,20.507489
     Emirats Arabes Unis,2020-11-01,10814.353036
     Hong-Kong,2020-11-01,172.329898
     Japon,2020-11-01,5344.563886
     Pakistan,2020-11-01,388.687067
     Rép. Pop. de Chine,2020-11-01,17241.112598
     Taiwan,2020-11-01,0.0
     Union Indienne,2020-11-01,16815.563892
     Autres pays d'Asie,2020-11-01,2279.8511089999956
III. AFRIQUE,2020-11-01,46850.548091000004
     Afrique du Sud,2020-11-01,1110.215743
Egypte,2020-11-01,1020.581167
     Kenya,2020-11-01,5950.259876
     Ouganda,2020-11-01,7125.81461
     R.D.C. (1),2020-11-01,3001.141746
     Rwanda,2020-11-01,358.83311
     Tanzanie,2020-11-01,21109.566139
     Zambie,2020-11-01,5070.372539
     Zimbabwe,2020-11-01,0.0
     Autres pays d'Afrique,2020-11-01,2103.76316100001
 IV. AMERIQUE,2020-11-01,1469.6165740000001
     Etats-Unis ,2020-11-01,1158.14517
     Canada,2020-11-01,291.066392
     Autres pays d'Amérique,2020-11-01,20.40501200000017
  V. OCEANIE,2020-11-01,125.171106
     Australie,2020-11-01,115.787933
     Autres pays de l'Océanie,2020-11-01,9.383173
 VI. PAYS NON SPECIFIES,2020-11-01,0.0
TOTAL,2020-11-01,130196.915438
  I. EUROPE,2020-12-01,24811.966484000004
   1. Union Européenne,2020-12-01,20168.602495000003
     Allemagne,2020-12-01,1978.155052
     Belgique - Luxembourg,2020-12-01,6734.081854
     Danemark,2020-12-01,1158.653419
     Espagne,2020-12-01,0.0
     France,2020-12-01,2702.522685
     Grèce,2020-12-01,0.0
     Irlande,2020-12-01,1.841358
     Italie,2020-12-01,454.420324
     Pays-Bas,2020-12-01,3579.237144
     Portugal,2020-12-01,108.15032
     Roumanie,2020-12-01,0.0
     Autres pays de l'U.E.,2020-12-01,3451.540339000003
   2. AUTRES,2020-12-01,4643.3639889999995
     Suisse,2020-12-01,120.566719
    Turquie,2020-12-01,784.268529
     Royaume-Uni,2020-12-01,2516.010922
     Russie,2020-12-01,1218.728283
     Autres pays d'Europe,2020-12-01,3.7895360000002256
II. ASIE,2020-12-01,75298.53055899998
     Arabie Saoudite,2020-12-01,15130.607837
     Bangladesh,2020-12-01,100.235485
     Corée du Nord,2020-12-01,162.323865
     Corée du Sud,2020-12-01,11.194773
     Emirats Arabes Unis,2020-12-01,7509.651769
     Hong-Kong,2020-12-01,78.292817
     Japon,2020-12-01,6603.414936
     Pakistan,2020-12-01,261.557114
     Rép. Pop. de Chine,2020-12-01,26651.569287
     Taiwan,2020-12-01,0.0
     Union Indienne,2020-12-01,16840.625699
     Autres pays d'Asie,2020-12-01,1949.0569769999856
III. AFRIQUE,2020-12-01,56315.113016
     Afrique du Sud,2020-12-01,653.575251
Egypte,2020-12-01,5834.391378
     Kenya,2020-12-01,10294.419499
     Ouganda,2020-12-01,8447.616599
     R.D.C. (1),2020-12-01,1721.409669
     Rwanda,2020-12-01,221.963543
     Tanzanie,2020-12-01,16744.498318
     Zambie,2020-12-01,6647.613544
     Zimbabwe,2020-12-01,49.298196
     Autres pays d'Afrique,2020-12-01,5700.327018999997
 IV. AMERIQUE,2020-12-01,1238.975903
     Etats-Unis ,2020-12-01,792.641309
     Canada,2020-12-01,214.768893
     Autres pays d'Amérique,2020-12-01,231.565701
  V. OCEANIE,2020-12-01,3.730078
     Australie,2020-12-01,1.065011
     Autres pays de l'Océanie,2020-12-01,2.6650669999999996
 VI. PAYS NON SPECIFIES,2020-12-01,0.0
TOTAL,2020-12-01,157668.31603999998
  I. EUROPE,2021-01-01,26601.518368999994
   1. Union Européenne,2021-01-01,16606.491907999996
     Allemagne,2021-01-01,1927.439451
     Belgique - Luxembourg,2021-01-01,3784.719546
     Danemark,2021-01-01,6591.49384
     Espagne,2021-01-01,14.522299
     France,2021-01-01,1761.402949
     Grèce,2021-01-01,106.879124
     Irlande,2021-01-01,0.0
     Italie,2021-01-01,808.118282
     Pays-Bas,2021-01-01,1117.650724
     Portugal,2021-01-01,3.632354
     Roumanie,2021-01-01,27.978893
     Autres pays de l'U.E.,2021-01-01,462.65444600000006
   2. AUTRES,2021-01-01,9995.026460999998
     Suisse,2021-01-01,74.518147
    Turquie,2021-01-01,1059.680454
     Royaume-Uni,2021-01-01,7676.146425
     Russie,2021-01-01,1131.973207
     Autres pays d'Europe,2021-01-01,52.708228
II. ASIE,2021-01-01,74831.5673772
     Arabie Saoudite,2021-01-01,20375.663821
     Bangladesh,2021-01-01,27.1248
     Corée du Nord,2021-01-01,199.100201
     Corée du Sud,2021-01-01,168.255819
     Emirats Arabes Unis,2021-01-01,7536.643202
     Hong-Kong,2021-01-01,69.381609
     Iran,2021-01-01,0.0
     Japon,2021-01-01,3046.872696
     Pakistan,2021-01-01,254.720605
     Rép. Pop. de Chine,2021-01-01,28969.5130462
     Taiwan,2021-01-01,0.116985
     Union Indienne,2021-01-01,11388.726901
     Autres pays d'Asie,2021-01-01,2795.4476919999993
III. AFRIQUE,2021-01-01,43074.517262
     Afrique du Sud,2021-01-01,865.592908
Egypte,2021-01-01,5214.245984
     Kenya,2021-01-01,6929.408875
     Ouganda,2021-01-01,5734.015034
     R.D.C. (1),2021-01-01,905.260639
     Rwanda,2021-01-01,578.603866
     Tanzanie,2021-01-01,15344.133401
     Zambie,2021-01-01,4843.47447
     Zimbabwe,2021-01-01,0.0
     Autres pays d'Afrique,2021-01-01,2659.7820849999994
 IV. AMERIQUE,2021-01-01,1571.453634
     Etats-Unis ,2021-01-01,1266.090178
     Canada,2021-01-01,120.237953
     Autres pays d'Amérique,2021-01-01,185.125503
  V. OCEANIE,2021-01-01,37.753077
     Australie,2021-01-01,36.596306
     Autres pays de l'Océanie,2021-01-01,1.156771
 VI. PAYS NON SPECIFIES,2021-01-01,0.0
TOTAL,2021-01-01,146116.8097192
  I. EUROPE,2021-02-01,20899.201444000002
   1. Union Européenne,2021-02-01,17169.762412000004
     Allemagne,2021-02-01,1552.839651
     Belgique - Luxembourg,2021-02-01,7592.170473
     Danemark,2021-02-01,2703.95429
     Espagne,2021-02-01,180.238404
     France,2021-02-01,1894.811326
     Grèce,2021-02-01,116.970781
     Irlande,2021-02-01,109.399221
     Italie,2021-02-01,792.678325
     Pays-Bas,2021-02-01,1695.832234
     Portugal,2021-02-01,0.0
     Roumanie,2021-02-01,57.828834
     Autres pays de l'U.E.,2021-02-01,473.03887299999997
   2. AUTRES,2021-02-01,3729.4390319999998
     Suisse,2021-02-01,976.900172
    Turquie,2021-02-01,1283.565175
     Royaume-Uni,2021-02-01,1331.580081
     Russie,2021-02-01,0.0
     Autres pays d'Europe,2021-02-01,137.39360399999998
II. ASIE,2021-02-01,66909.927386
     Arabie Saoudite,2021-02-01,13878.654909
     Bangladesh,2021-02-01,163.761294
     Corée du Nord,2021-02-01,76.987879
     Corée du Sud,2021-02-01,239.061129
     Emirats Arabes Unis,2021-02-01,9368.648894
     Hong-Kong,2021-02-01,238.900265
     Iran,2021-02-01,60.606702
     Japon,2021-02-01,3005.875582
     Pakistan,2021-02-01,483.915766
     Rép. Pop. de Chine,2021-02-01,28589.215373
     Taiwan,2021-02-01,0.0
     Union Indienne,2021-02-01,9983.847361
     Autres pays d'Asie,2021-02-01,820.452232
III. AFRIQUE,2021-02-01,44414.642920000006
     Afrique du Sud,2021-02-01,517.834973
Egypte,2021-02-01,3862.412964
     Kenya,2021-02-01,7459.457247
     Ouganda,2021-02-01,7009.317446
     R.D.C. (1),2021-02-01,1483.058416
     Rwanda,2021-02-01,656.794546
     Tanzanie,2021-02-01,15555.792548
     Zambie,2021-02-01,5245.11847
     Zimbabwe,2021-02-01,0.0
     Autres pays d'Afrique,2021-02-01,2624.85631
 IV. AMERIQUE,2021-02-01,3961.7300130000003
     Etats-Unis ,2021-02-01,1928.744405
     Canada,2021-02-01,256.858074
     Autres pays d'Amérique,2021-02-01,1776.1275340000002
  V. OCEANIE,2021-02-01,62.975517999999994
     Australie,2021-02-01,43.827234
     Autres pays de l'Océanie,2021-02-01,19.148284
 VI. PAYS NON SPECIFIES,2021-02-01,0.0
TOTAL,2021-02-01,136248.477281
  I. EUROPE,2021-03-01,20735.577737
   1. Union Européenne,2021-03-01,18336.689399
     Allemagne,2021-03-01,2887.014553
     Belgique - Luxembourg,2021-03-01,6397.707362
     Danemark,2021-03-01,4097.274512
     Espagne,2021-03-01,44.50718
     France,2021-03-01,1550.597987
     Grèce,2021-03-01,0.0
     Irlande,2021-03-01,110.678679
     Italie,2021-03-01,729.008036
     Pays-Bas,2021-03-01,2043.792257
     Portugal,2021-03-01,0.0
     Roumanie,2021-03-01,0.0
     Autres pays de l'U.E.,2021-03-01,476.108833
   2. AUTRES,2021-03-01,2398.888338
     Suisse,2021-03-01,10.391704
    Turquie,2021-03-01,491.260251
     Royaume-Uni,2021-03-01,1891.378586
     Russie,2021-03-01,0.0
     Autres pays d'Europe,2021-03-01,5.857797000000001
II. ASIE,2021-03-01,89561.80695700001
     Arabie Saoudite,2021-03-01,19206.636407
     Bangladesh,2021-03-01,422.643047
     Corée du Nord,2021-03-01,77.855367
     Corée du Sud,2021-03-01,96.457899
     Emirats Arabes Unis,2021-03-01,13153.701425
     Hong-Kong,2021-03-01,262.549894
     Iran,2021-03-01,22.725539
     Japon,2021-03-01,4234.493741
     Pakistan,2021-03-01,415.501794
     Rép. Pop. de Chine,2021-03-01,33218.715374
     Taiwan,2021-03-01,0.0
     Union Indienne,2021-03-01,17324.755461
     Autres pays d'Asie,2021-03-01,1125.771009
III. AFRIQUE,2021-03-01,59511.216042
     Afrique du Sud,2021-03-01,1245.589154
Egypte,2021-03-01,1514.982126
     Kenya,2021-03-01,11225.008105
     Ouganda,2021-03-01,8484.526364
     R.D.C. (1),2021-03-01,2626.891466
     Rwanda,2021-03-01,552.99185
     Tanzanie,2021-03-01,23283.383966
     Zambie,2021-03-01,8421.973753
     Zimbabwe,2021-03-01,0.0
     Autres pays d'Afrique,2021-03-01,2155.8692579999993
 IV. AMERIQUE,2021-03-01,2056.091835
     Etats-Unis ,2021-03-01,1408.206996
     Canada,2021-03-01,297.118038
     Autres pays d'Amérique,2021-03-01,350.766801
  V. OCEANIE,2021-03-01,203.33053600000002
     Australie,2021-03-01,202.540746
     Autres pays de l'Océanie,2021-03-01,0.78979
 VI. PAYS NON SPECIFIES,2021-03-01,0.0
TOTAL,2021-03-01,172068.023107
  I. EUROPE,2021-04-01,24043.641542
   1. Union Européenne,2021-04-01,17245.406466
     Allemagne,2021-04-01,1532.554129
     Belgique - Luxembourg,2021-04-01,6724.879215
     Danemark,2021-04-01,2428.564749
     Espagne,2021-04-01,360.769852
     France,2021-04-01,2566.387488
     Grèce,2021-04-01,0.0
     Irlande,2021-04-01,0.0
     Italie,2021-04-01,498.15525
     Pays-Bas,2021-04-01,2498.448607
     Portugal,2021-04-01,0.0
     Roumanie,2021-04-01,0.0
     Autres pays de l'U.E.,2021-04-01,635.647176
   2. AUTRES,2021-04-01,6798.235076
     Suisse,2021-04-01,241.468252
    Turquie,2021-04-01,2124.634318
     Royaume-Uni,2021-04-01,1977.8281
     Russie,2021-04-01,2405.211923
     Autres pays d'Europe,2021-04-01,49.092483
II. ASIE,2021-04-01,85992.116479
     Arabie Saoudite,2021-04-01,19059.826841
     Bangladesh,2021-04-01,74.881237
     Corée du Nord,2021-04-01,156.196905
     Corée du Sud,2021-04-01,268.737312
     Emirats Arabes Unis,2021-04-01,12179.267697
     Hong-Kong,2021-04-01,1228.640398
     Iran,2021-04-01,17.483633
     Japon,2021-04-01,11632.484616
     Pakistan,2021-04-01,309.098537
     Rép. Pop. de Chine,2021-04-01,22318.994661
     Taiwan,2021-04-01,102.858496
     Union Indienne,2021-04-01,15037.566915
     Autres pays d'Asie,2021-04-01,3606.0792310000006
III. AFRIQUE,2021-04-01,55434.397014
     Afrique du Sud,2021-04-01,1746.484224
Egypte,2021-04-01,4455.250748
     Kenya,2021-04-01,8840.781886
     Ouganda,2021-04-01,9787.656794
     R.D.C. (1),2021-04-01,1866.178595
     Rwanda,2021-04-01,613.86106
     Tanzanie,2021-04-01,21145.050308
     Zambie,2021-04-01,5462.574895
     Zimbabwe,2021-04-01,0.0
     Autres pays d'Afrique,2021-04-01,1516.558504
 IV. AMERIQUE,2021-04-01,1356.353761
     Etats-Unis ,2021-04-01,1004.073614
     Canada,2021-04-01,225.900806
     Autres pays d'Amérique,2021-04-01,126.379341
  V. OCEANIE,2021-04-01,181.098917
     Australie,2021-04-01,181.098917
     Autres pays de l'Océanie,2021-04-01,0.0
 VI. PAYS NON SPECIFIES,2021-04-01,0.0
TOTAL,2021-04-01,167007.607713
  I. EUROPE,2021-05-01,32296.968571999998
   1. Union Européenne,2021-05-01,16509.220683999996
     Allemagne,2021-05-01,1898.387793
     Belgique - Luxembourg,2021-05-01,5695.010401
     Danemark,2021-05-01,1665.899579
     Espagne,2021-05-01,661.154158
     France,2021-05-01,2142.607756
     Grèce,2021-05-01,0.0
     Irlande,2021-05-01,7.128952
     Italie,2021-05-01,1124.457225
     Pays-Bas,2021-05-01,2799.114396
     Portugal,2021-05-01,247.126967
