date,year,month,destination_country,value,continent,subcontinent,continent_total,subcontinent_total,monthly_total
2012-07-01,2012,7,Autres pays d'Amérique,36.758578,AMERIQUE,,2155.7223839999997,2155.7223839999997,102028.92004472
2012-07-01,2012,7,Australie,,OCEANIE,,175.83186999999998,175.83186999999998,102028.92004472
2012-07-01,2012,7,Autres pays de l'Océanie,175.83186999999998,OCEANIE,,175.83186999999998,175.83186999999998,102028.92004472
2012-07-01,2012,7,nan,,PAYS NON SPECIFIES,,0.0,0.0,102028.92004472
2012-07-01,2012,7,nan,,PAYS NON SPECIFIES,,0.0,0.0,102028.92004472
2012-07-01,2012,7,(1)  : République Démocratique du Congo,,PAYS NON SPECIFIES,,0.0,0.0,102028.92004472
2012-07-01,2012,7,Taiwan,0.0,PAYS NON SPECIFIES,,0.0,0.0,102028.92004472
2012-07-01,2012,7,Zimbabwe,44.252784,PAYS NON SPECIFIES,,0.0,0.0,102028.92004472
2012-07-01,2012,7,Rép. Pop. de Chine,10785.846941,PAYS NON SPECIFIES,,0.0,0.0,102028.92004472
2012-07-01,2012,7,Pakistan,175.233055,PAYS NON SPECIFIES,,0.0,0.0,102028.92004472
2012-07-01,2012,7,Japon,1298.75873,PAYS NON SPECIFIES,,0.0,0.0,102028.92004472
2012-07-01,2012,7,1. Union Européenne,32192.336429000003,,,,,102028.92004472
2012-07-01,2012,7,Allemagne,1966.274136,EUROPE,Union Européenne,37181.544235,32192.336429000003,102028.92004472
2012-07-01,2012,7,Belgique - Luxembourg,19363.218204,EUROPE,Union Européenne,37181.544235,32192.336429000003,102028.92004472
2012-07-01,2012,7,Danemark,615.793953,EUROPE,Union Européenne,37181.544235,32192.336429000003,102028.92004472
2012-07-01,2012,7,Espagne,52.576427,EUROPE,Union Européenne,37181.544235,32192.336429000003,102028.92004472
2012-07-01,2012,7,France,2544.25239,EUROPE,Union Européenne,37181.544235,32192.336429000003,102028.92004472
2012-07-01,2012,7,Grèce,0.0,EUROPE,Union Européenne,37181.544235,32192.336429000003,102028.92004472
2012-07-01,2012,7,Irlande,0.0,EUROPE,Union Européenne,37181.544235,32192.336429000003,102028.92004472
2012-07-01,2012,7,Italie,6294.758451,EUROPE,Union Européenne,37181.544235,32192.336429000003,102028.92004472
2012-07-01,2012,7,Pays-Bas,427.904285,EUROPE,Union Européenne,37181.544235,32192.336429000003,102028.92004472
2012-07-01,2012,7,Portugal,,EUROPE,Union Européenne,37181.544235,32192.336429000003,102028.92004472
2012-07-01,2012,7,Roumanie,6.719452,EUROPE,Union Européenne,37181.544235,32192.336429000003,102028.92004472
2012-07-01,2012,7,Autres pays de l'U.E.,920.839131,EUROPE,Union Européenne,37181.544235,32192.336429000003,102028.92004472
2012-07-01,2012,7,nan,,EUROPE,Union Européenne,37181.544235,32192.336429000003,102028.92004472
2012-07-01,2012,7,Suisse,1265.605463,EUROPE,Union Européenne,37181.544235,32192.336429000003,102028.92004472
2012-07-01,2012,7,Iran,712.990342,EUROPE,Union Européenne,37181.544235,32192.336429000003,102028.92004472
2012-07-01,2012,7,Hong-Kong,122.114782,EUROPE,Union Européenne,37181.544235,32192.336429000003,102028.92004472
2012-07-01,2012,7,Emirats Arabes Unis,0.0,EUROPE,Union Européenne,37181.544235,32192.336429000003,102028.92004472
2012-07-01,2012,7,2. AUTRES,4989.207806,,,,,102028.92004472
2012-07-01,2012,7,Corée du Nord,21.217493,EUROPE,AUTRES,37181.544235,4989.207806,102028.92004472
2012-07-01,2012,7,Bangladesh,0.0,EUROPE,AUTRES,37181.544235,4989.207806,102028.92004472
2012-07-01,2012,7,Corée du Sud,205.952344,EUROPE,AUTRES,37181.544235,4989.207806,102028.92004472
2012-07-01,2012,7,Autres pays d'Europe,776.151449,ASIE,,36898.76708572001,36898.76708572001,102028.92004472
2012-07-01,2012,7,Russie,0.0,ASIE,,36898.76708572001,36898.76708572001,102028.92004472
2012-07-01,2012,7,Royaume-Uni,2947.450894,ASIE,,36898.76708572001,36898.76708572001,102028.92004472
2012-07-01,2012,7,Turquie,0.0,ASIE,,36898.76708572001,36898.76708572001,102028.92004472
2012-07-01,2012,7,Arabie Saoudite,12390.466402,ASIE,,36898.76708572001,36898.76708572001,102028.92004472
2012-08-01,2012,8,Sud Soudan,,ASIE,,36898.76708572001,36898.76708572001,88007.38591400001
2012-08-01,2012,8,Tanzanie,8410.259195,ASIE,,36898.76708572001,36898.76708572001,88007.38591400001
2012-08-01,2012,8,Rwanda,902.173245,ASIE,,36898.76708572001,36898.76708572001,88007.38591400001
2012-08-01,2012,8,R.D.C. (1),972.637003,ASIE,,36898.76708572001,36898.76708572001,88007.38591400001
2012-08-01,2012,8,Ouganda,7044.299491,ASIE,,36898.76708572001,36898.76708572001,88007.38591400001
2012-08-01,2012,8,Union Indienne,8293.73286,ASIE,,36898.76708572001,36898.76708572001,88007.38591400001
2012-08-01,2012,8,Egypte,,ASIE,,36898.76708572001,36898.76708572001,88007.38591400001
2012-08-01,2012,8,Djibouti,0.0,ASIE,,36898.76708572001,36898.76708572001,88007.38591400001
2012-08-01,2012,8,Afrique du Sud,3704.723138,ASIE,,36898.76708572001,36898.76708572001,88007.38591400001
2012-08-01,2012,8,Autres pays d'Asie,4143.008365000001,AFRIQUE,,31211.653640999997,31211.653640999997,88007.38591400001
2012-08-01,2012,8,Somalie,,AFRIQUE,,31211.653640999997,31211.653640999997,88007.38591400001
2012-08-01,2012,8,Kenya,5233.517595,AFRIQUE,,31211.653640999997,31211.653640999997,88007.38591400001
2012-08-01,2012,8,Zambie,3628.460944,AFRIQUE,,31211.653640999997,31211.653640999997,88007.38591400001
2012-08-01,2012,8,Autres pays d'Afrique,1315.5830300000002,OCEANIE,,305.807417,305.807417,88007.38591400001
2012-08-01,2012,8,Etats-Unis,5558.475313,AMERIQUE,,5822.078317,5822.078317,88007.38591400001
2012-08-01,2012,8,Canada,235.518981,AMERIQUE,,5822.078317,5822.078317,88007.38591400001
2012-08-01,2012,8,Autres pays d'Amérique,28.084023000000002,AMERIQUE,,5822.078317,5822.078317,88007.38591400001
2012-08-01,2012,8,Australie,305.807417,AMERIQUE,,5822.078317,5822.078317,88007.38591400001
2012-08-01,2012,8,Autres pays de l'Océanie,0.0,AMERIQUE,,5822.078317,5822.078317,88007.38591400001
2012-08-01,2012,8,nan,,PAYS NON SPECIFIES,,0.0,0.0,88007.38591400001
2012-08-01,2012,8,nan,,PAYS NON SPECIFIES,,0.0,0.0,88007.38591400001
2012-08-01,2012,8,(1)  : République Démocratique du Congo,,PAYS NON SPECIFIES,,0.0,0.0,88007.38591400001
2012-08-01,2012,8,Taiwan,0.0,PAYS NON SPECIFIES,,0.0,0.0,88007.38591400001
2012-08-01,2012,8,Zimbabwe,0.0,PAYS NON SPECIFIES,,0.0,0.0,88007.38591400001
2012-08-01,2012,8,Rép. Pop. de Chine,9518.040342,PAYS NON SPECIFIES,,0.0,0.0,88007.38591400001
2012-08-01,2012,8,Source  : OBR,,PAYS NON SPECIFIES,,0.0,0.0,88007.38591400001
2012-08-01,2012,8,Japon,1803.0177,PAYS NON SPECIFIES,,0.0,0.0,88007.38591400001
2012-08-01,2012,8,nan,,PAYS NON SPECIFIES,,0.0,0.0,88007.38591400001
2012-08-01,2012,8,1. Union Européenne,14682.84969100001,,,,,88007.38591400001
2012-08-01,2012,8,Allemagne,1338.055205,EUROPE,Union Européenne,18723.49051900001,14682.84969100001,88007.38591400001
2012-08-01,2012,8,Belgique - Luxembourg,5266.618824,EUROPE,Union Européenne,18723.49051900001,14682.84969100001,88007.38591400001
2012-08-01,2012,8,Danemark,447.335111,EUROPE,Union Européenne,18723.49051900001,14682.84969100001,88007.38591400001
2012-08-01,2012,8,Espagne,171.068335,EUROPE,Union Européenne,18723.49051900001,14682.84969100001,88007.38591400001
2012-08-01,2012,8,France,3555.862986,EUROPE,Union Européenne,18723.49051900001,14682.84969100001,88007.38591400001
2012-08-01,2012,8,Grèce,0.0,EUROPE,Union Européenne,18723.49051900001,14682.84969100001,88007.38591400001
2012-08-01,2012,8,Irlande,0.0,EUROPE,Union Européenne,18723.49051900001,14682.84969100001,88007.38591400001
2012-08-01,2012,8,Italie,2093.790008000008,EUROPE,Union Européenne,18723.49051900001,14682.84969100001,88007.38591400001
2012-08-01,2012,8,Pays-Bas,1215.145092,EUROPE,Union Européenne,18723.49051900001,14682.84969100001,88007.38591400001
2012-08-01,2012,8,Portugal,576.37413,EUROPE,Union Européenne,18723.49051900001,14682.84969100001,88007.38591400001
2012-08-01,2012,8,Roumanie,0.0,EUROPE,Union Européenne,18723.49051900001,14682.84969100001,88007.38591400001
2012-08-01,2012,8,Pakistan,39.842099,EUROPE,Union Européenne,18723.49051900001,14682.84969100001,88007.38591400001
2012-08-01,2012,8,2. AUTRES,4040.6408280000005,,,,,88007.38591400001
2012-08-01,2012,8,Iran,0.0,EUROPE,AUTRES,18723.49051900001,4040.6408280000005,88007.38591400001
2012-08-01,2012,8,Hong-Kong,77.557472,EUROPE,AUTRES,18723.49051900001,4040.6408280000005,88007.38591400001
2012-08-01,2012,8,Emirats Arabes Unis,0.0,EUROPE,AUTRES,18723.49051900001,4040.6408280000005,88007.38591400001
2012-08-01,2012,8,Corée du Sud,150.62794,EUROPE,AUTRES,18723.49051900001,4040.6408280000005,88007.38591400001
2012-08-01,2012,8,Autres pays de l'U.E.,18.6,EUROPE,AUTRES,18723.49051900001,4040.6408280000005,88007.38591400001
2012-08-01,2012,8,Bangladesh,33.521736,EUROPE,AUTRES,18723.49051900001,4040.6408280000005,88007.38591400001
2012-08-01,2012,8,Corée du Nord,91.462182,EUROPE,AUTRES,18723.49051900001,4040.6408280000005,88007.38591400001
2012-08-01,2012,8,Autres pays d'Europe,2881.1337380000004,ASIE,,31944.356020000003,31944.356020000003,88007.38591400001
2012-08-01,2012,8,Russie,0.0,ASIE,,31944.356020000003,31944.356020000003,88007.38591400001
2012-08-01,2012,8,Royaume-Uni,240.217193,ASIE,,31944.356020000003,31944.356020000003,88007.38591400001
2012-08-01,2012,8,Turquie,0.0,ASIE,,31944.356020000003,31944.356020000003,88007.38591400001
2012-08-01,2012,8,Suisse,919.289897,ASIE,,31944.356020000003,31944.356020000003,88007.38591400001
2012-08-01,2012,8,Arabie Saoudite,7793.545324,ASIE,,31944.356020000003,31944.356020000003,88007.38591400001
2012-09-01,2012,9,Sud Soudan,,ASIE,,31944.356020000003,31944.356020000003,90755.09999999999
2012-09-01,2012,9,Tanzanie,9982.7,ASIE,,31944.356020000003,31944.356020000003,90755.09999999999
2012-09-01,2012,9,Rwanda,1064.8,ASIE,,31944.356020000003,31944.356020000003,90755.09999999999
2012-09-01,2012,9,R.D.C. (1),318.7,ASIE,,31944.356020000003,31944.356020000003,90755.09999999999
2012-09-01,2012,9,Ouganda,6833.9,ASIE,,31944.356020000003,31944.356020000003,90755.09999999999
2012-09-01,2012,9,Union Indienne,6088.1,ASIE,,31944.356020000003,31944.356020000003,90755.09999999999
2012-09-01,2012,9,Egypte,,ASIE,,31944.356020000003,31944.356020000003,90755.09999999999
2012-09-01,2012,9,Djibouti,402.4,ASIE,,31944.356020000003,31944.356020000003,90755.09999999999
2012-09-01,2012,9,Afrique du Sud,4816.0,ASIE,,31944.356020000003,31944.356020000003,90755.09999999999
2012-09-01,2012,9,Autres pays d'Asie,5732.599999999999,AFRIQUE,,37493.9,37493.9,90755.09999999999
2012-09-01,2012,9,Somalie,,AFRIQUE,,37493.9,37493.9,90755.09999999999
2012-09-01,2012,9,Kenya,5132.6,AFRIQUE,,37493.9,37493.9,90755.09999999999
2012-09-01,2012,9,Zambie,3613.7,AFRIQUE,,37493.9,37493.9,90755.09999999999
2012-09-01,2012,9,Australie,,AFRIQUE,,37493.9,37493.9,90755.09999999999
2012-09-01,2012,9,Autres pays d'Afrique,5329.099999999999,AFRIQUE,,37493.9,37493.9,90755.09999999999
2012-09-01,2012,9,Etats-Unis,3205.6,AMERIQUE,,3329.2,3329.2,90755.09999999999
2012-09-01,2012,9,Canada,119.2,AMERIQUE,,3329.2,3329.2,90755.09999999999
2012-09-01,2012,9,Autres pays d'Amérique,4.4,AMERIQUE,,3329.2,3329.2,90755.09999999999
2012-09-01,2012,9,Autres pays de l'Océanie,246.5,OCEANIE,,246.5,246.5,90755.09999999999
2012-09-01,2012,9,nan,,PAYS NON SPECIFIES,,0.0,0.0,90755.09999999999
2012-09-01,2012,9,nan,,PAYS NON SPECIFIES,,0.0,0.0,90755.09999999999
2012-09-01,2012,9,(1)  : République Démocratique du Congo,,PAYS NON SPECIFIES,,0.0,0.0,90755.09999999999
2012-09-01,2012,9,Source  : OBR,,PAYS NON SPECIFIES,,0.0,0.0,90755.09999999999
2012-09-01,2012,9,Taiwan,80.8,PAYS NON SPECIFIES,,0.0,0.0,90755.09999999999
2012-09-01,2012,9,Zimbabwe,0.0,PAYS NON SPECIFIES,,0.0,0.0,90755.09999999999
2012-09-01,2012,9,Rép. Pop. de Chine,6824.8,PAYS NON SPECIFIES,,0.0,0.0,90755.09999999999
2012-09-01,2012,9,Pakistan,775.5,PAYS NON SPECIFIES,,0.0,0.0,90755.09999999999
2012-09-01,2012,9,Japon,2858.3,PAYS NON SPECIFIES,,0.0,0.0,90755.09999999999
2012-09-01,2012,9,nan,,PAYS NON SPECIFIES,,0.0,0.0,90755.09999999999
2012-09-01,2012,9,1. Union Européenne,16220.3,,,,,90755.09999999999
2012-09-01,2012,9,Allemagne,1205.4,EUROPE,Union Européenne,20604.5,16220.3,90755.09999999999
2012-09-01,2012,9,Belgique - Luxembourg,9695.5,EUROPE,Union Européenne,20604.5,16220.3,90755.09999999999
2012-09-01,2012,9,Danemark,100.8,EUROPE,Union Européenne,20604.5,16220.3,90755.09999999999
2012-09-01,2012,9,Espagne,875.2,EUROPE,Union Européenne,20604.5,16220.3,90755.09999999999
2012-09-01,2012,9,France,1457.5,EUROPE,Union Européenne,20604.5,16220.3,90755.09999999999
2012-09-01,2012,9,Irlande,8.7,EUROPE,Union Européenne,20604.5,16220.3,90755.09999999999
2012-09-01,2012,9,Italie,2161.5,EUROPE,Union Européenne,20604.5,16220.3,90755.09999999999
2012-09-01,2012,9,Pays-Bas,629.3,EUROPE,Union Européenne,20604.5,16220.3,90755.09999999999
2012-09-01,2012,9,Portugal,,EUROPE,Union Européenne,20604.5,16220.3,90755.09999999999
2012-09-01,2012,9,Roumanie,0.0,EUROPE,Union Européenne,20604.5,16220.3,90755.09999999999
2012-09-01,2012,9,Autres pays de l'U.E.,86.39999999999999,EUROPE,Union Européenne,20604.5,16220.3,90755.09999999999
2012-09-01,2012,9,Grèce,0.0,EUROPE,Union Européenne,20604.5,16220.3,90755.09999999999
2012-09-01,2012,9,Suisse,843.7,EUROPE,Union Européenne,20604.5,16220.3,90755.09999999999
2012-09-01,2012,9,2. AUTRES,4384.2,,,,,90755.09999999999
2012-09-01,2012,9,Hong-Kong,6.9,EUROPE,AUTRES,20604.5,4384.2,90755.09999999999
2012-09-01,2012,9,Emirats Arabes Unis,0.0,EUROPE,AUTRES,20604.5,4384.2,90755.09999999999
2012-09-01,2012,9,Corée du Sud,0.2,EUROPE,AUTRES,20604.5,4384.2,90755.09999999999
2012-09-01,2012,9,Corée du Nord,0.0,EUROPE,AUTRES,20604.5,4384.2,90755.09999999999
2012-09-01,2012,9,Bangladesh,34.9,EUROPE,AUTRES,20604.5,4384.2,90755.09999999999
2012-09-01,2012,9,Iran,0.0,EUROPE,AUTRES,20604.5,4384.2,90755.09999999999
2012-09-01,2012,9,Autres pays d'Europe,2488.0,ASIE,,29081.0,29081.0,90755.09999999999
2012-09-01,2012,9,Russie,65.9,ASIE,,29081.0,29081.0,90755.09999999999
2012-09-01,2012,9,Royaume-Uni,986.6,ASIE,,29081.0,29081.0,90755.09999999999
2012-09-01,2012,9,Turquie,0.0,ASIE,,29081.0,29081.0,90755.09999999999
2012-09-01,2012,9,Arabie Saoudite,6678.9,ASIE,,29081.0,29081.0,90755.09999999999
2012-10-01,2012,10,Sud Soudan,,ASIE,,29081.0,29081.0,91892.17445899999
2012-10-01,2012,10,Tanzanie,6245.922894,ASIE,,29081.0,29081.0,91892.17445899999
2012-10-01,2012,10,Rwanda,2898.519019,ASIE,,29081.0,29081.0,91892.17445899999
2012-10-01,2012,10,R.D.C. (1),205.663232,ASIE,,29081.0,29081.0,91892.17445899999
2012-10-01,2012,10,Ouganda,6416.131515,ASIE,,29081.0,29081.0,91892.17445899999
2012-10-01,2012,10,Kenya,7055.977257,ASIE,,29081.0,29081.0,91892.17445899999
2012-10-01,2012,10,Afrique du Sud,4930.279437,ASIE,,29081.0,29081.0,91892.17445899999
2012-10-01,2012,10,Djibouti,0.0,ASIE,,29081.0,29081.0,91892.17445899999
2012-10-01,2012,10,Autres pays d'Asie,4012.9860689999996,AFRIQUE,,34143.550421,34143.550421,91892.17445899999
2012-10-01,2012,10,Union Indienne,8812.856152,AFRIQUE,,34143.550421,34143.550421,91892.17445899999
2012-10-01,2012,10,Somalie,,AFRIQUE,,34143.550421,34143.550421,91892.17445899999
2012-10-01,2012,10,Egypte,,AFRIQUE,,34143.550421,34143.550421,91892.17445899999
2012-10-01,2012,10,Zambie,4903.021904,AFRIQUE,,34143.550421,34143.550421,91892.17445899999
2012-10-01,2012,10,Source  : OBR,,AFRIQUE,,34143.550421,34143.550421,91892.17445899999
2012-10-01,2012,10,Autres pays d'Afrique,1488.035163,AFRIQUE,,34143.550421,34143.550421,91892.17445899999
2012-10-01,2012,10,Etats-Unis,3612.446909,AMERIQUE,,3877.58969,3877.58969,91892.17445899999
2012-10-01,2012,10,Canada,265.142781,AMERIQUE,,3877.58969,3877.58969,91892.17445899999
2012-10-01,2012,10,Autres pays d'Amérique,0.0,AMERIQUE,,3877.58969,3877.58969,91892.17445899999
2012-10-01,2012,10,Australie,121.625672,OCEANIE,,121.625672,121.625672,91892.17445899999
2012-10-01,2012,10,Autres pays de l'Océanie,0.0,OCEANIE,,121.625672,121.625672,91892.17445899999
2012-10-01,2012,10,nan,,PAYS NON SPECIFIES,,0.0,0.0,91892.17445899999
2012-10-01,2012,10,nan,,PAYS NON SPECIFIES,,0.0,0.0,91892.17445899999
2012-10-01,2012,10,(1)  : République Démocratique du Congo,,PAYS NON SPECIFIES,,0.0,0.0,91892.17445899999
2012-10-01,2012,10,Taiwan,51.244191,PAYS NON SPECIFIES,,0.0,0.0,91892.17445899999
2012-10-01,2012,10,Zimbabwe,0.0,PAYS NON SPECIFIES,,0.0,0.0,91892.17445899999
2012-10-01,2012,10,Rép. Pop. de Chine,6181.368178,PAYS NON SPECIFIES,,0.0,0.0,91892.17445899999
2012-10-01,2012,10,Pakistan,914.342347,PAYS NON SPECIFIES,,0.0,0.0,91892.17445899999
2012-10-01,2012,10,Japon,1523.702839,PAYS NON SPECIFIES,,0.0,0.0,91892.17445899999
2012-10-01,2012,10,1. Union Européenne,18193.209448,,,,,91892.17445899999
2012-10-01,2012,10,Allemagne,585.743743,EUROPE,Union Européenne,22945.200594,18193.209448,91892.17445899999
2012-10-01,2012,10,Belgique - Luxembourg,8586.649361,EUROPE,Union Européenne,22945.200594,18193.209448,91892.17445899999
2012-10-01,2012,10,Danemark,1023.358896,EUROPE,Union Européenne,22945.200594,18193.209448,91892.17445899999
2012-10-01,2012,10,Espagne,42.770909,EUROPE,Union Européenne,22945.200594,18193.209448,91892.17445899999
2012-10-01,2012,10,France,2960.023504,EUROPE,Union Européenne,22945.200594,18193.209448,91892.17445899999
2012-10-01,2012,10,Grèce,0.0,EUROPE,Union Européenne,22945.200594,18193.209448,91892.17445899999
2012-10-01,2012,10,Irlande,72.351718,EUROPE,Union Européenne,22945.200594,18193.209448,91892.17445899999
2012-10-01,2012,10,Italie,1660.241633,EUROPE,Union Européenne,22945.200594,18193.209448,91892.17445899999
2012-10-01,2012,10,Pays-Bas,1273.365408,EUROPE,Union Européenne,22945.200594,18193.209448,91892.17445899999
2012-10-01,2012,10,Portugal,1832.301437,EUROPE,Union Européenne,22945.200594,18193.209448,91892.17445899999
2012-10-01,2012,10,Roumanie,6.0429,EUROPE,Union Européenne,22945.200594,18193.209448,91892.17445899999
2012-10-01,2012,10,Autres pays de l'U.E.,150.359939,EUROPE,Union Européenne,22945.200594,18193.209448,91892.17445899999
2012-10-01,2012,10,nan,,EUROPE,Union Européenne,22945.200594,18193.209448,91892.17445899999
2012-10-01,2012,10,Suisse,1114.586768,EUROPE,Union Européenne,22945.200594,18193.209448,91892.17445899999
2012-10-01,2012,10,Iran,0.0,EUROPE,Union Européenne,22945.200594,18193.209448,91892.17445899999
2012-10-01,2012,10,Hong-Kong,1.700933,EUROPE,Union Européenne,22945.200594,18193.209448,91892.17445899999
2012-10-01,2012,10,Emirats Arabes Unis,0.0,EUROPE,Union Européenne,22945.200594,18193.209448,91892.17445899999
2012-10-01,2012,10,2. AUTRES,4751.991146,,,,,91892.17445899999
2012-10-01,2012,10,Corée du Nord,0.0,EUROPE,AUTRES,22945.200594,4751.991146,91892.17445899999
2012-10-01,2012,10,Bangladesh,0.0,EUROPE,AUTRES,22945.200594,4751.991146,91892.17445899999
2012-10-01,2012,10,Corée du Sud,56.956517,EUROPE,AUTRES,22945.200594,4751.991146,91892.17445899999
2012-10-01,2012,10,Autres pays d'Europe,2773.313674,ASIE,,30804.208082,30804.208082,91892.17445899999
2012-10-01,2012,10,Russie,0.0,ASIE,,30804.208082,30804.208082,91892.17445899999
2012-10-01,2012,10,Royaume-Uni,864.090704,ASIE,,30804.208082,30804.208082,91892.17445899999
2012-10-01,2012,10,Turquie,0.0,ASIE,,30804.208082,30804.208082,91892.17445899999
2012-10-01,2012,10,Arabie Saoudite,9249.050856,ASIE,,30804.208082,30804.208082,91892.17445899999
2012-11-01,2012,11,Somalie,,ASIE,,30804.208082,30804.208082,96628.7
2012-11-01,2012,11,Sud Soudan,,ASIE,,30804.208082,30804.208082,96628.7
2012-11-01,2012,11,Tanzanie,5938.482927,ASIE,,30804.208082,30804.208082,96628.7
2012-11-01,2012,11,Rwanda,3234.656196,ASIE,,30804.208082,30804.208082,96628.7
2012-11-01,2012,11,R.D.C. (1),319.614528,ASIE,,30804.208082,30804.208082,96628.7
2012-11-01,2012,11,Autres pays d'Asie,5004.093104,ASIE,,30804.208082,30804.208082,96628.7
2012-11-01,2012,11,Kenya,5731.584947,ASIE,,30804.208082,30804.208082,96628.7
2012-11-01,2012,11,Egypte,,ASIE,,30804.208082,30804.208082,96628.7
2012-11-01,2012,11,Djibouti,0.0,ASIE,,30804.208082,30804.208082,96628.7
2012-11-01,2012,11,Afrique du Sud,4131.661025,ASIE,,30804.208082,30804.208082,96628.7
2012-11-01,2012,11,Zambie,3488.814122,AFRIQUE,,31677.750586000002,31677.750586000002,96628.7
2012-11-01,2012,11,Ouganda,5869.647538,AFRIQUE,,31677.750586000002,31677.750586000002,96628.7
2012-11-01,2012,11,Zimbabwe,0.0,AFRIQUE,,31677.750586000002,31677.750586000002,96628.7
2012-11-01,2012,11,Australie,0.0,AFRIQUE,,31677.750586000002,31677.750586000002,96628.7
2012-11-01,2012,11,Etats-Unis,3830.581761,AMERIQUE,,4172.389552,4172.389552,96628.7
2012-11-01,2012,11,Canada,336.162661,AMERIQUE,,4172.389552,4172.389552,96628.7
2012-11-01,2012,11,Autres pays d'Amérique,5.64513,AMERIQUE,,4172.389552,4172.389552,96628.7
2012-11-01,2012,11,Autres pays de l'Océanie,293.24666,OCEANIE,,293.24666,293.24666,96628.7
2012-11-01,2012,11,nan,,PAYS NON SPECIFIES,,0.0,0.0,96628.7
2012-11-01,2012,11,nan,,PAYS NON SPECIFIES,,0.0,0.0,96628.7
2012-11-01,2012,11,(1)  : République Démocratique du Congo,,PAYS NON SPECIFIES,,0.0,0.0,96628.7
2012-11-01,2012,11,Source  : OBR,,PAYS NON SPECIFIES,,0.0,0.0,96628.7
2012-11-01,2012,11,Union Indienne,6725.507637,PAYS NON SPECIFIES,,0.0,0.0,96628.7
2012-11-01,2012,11,Autres pays d'Afrique,2963.2893029999996,PAYS NON SPECIFIES,,0.0,0.0,96628.7
2012-11-01,2012,11,Taiwan,0.0,PAYS NON SPECIFIES,,0.0,0.0,96628.7
2012-11-01,2012,11,Rép. Pop. de Chine,6963.033579,PAYS NON SPECIFIES,,0.0,0.0,96628.7
2012-11-01,2012,11,nan,,PAYS NON SPECIFIES,,0.0,0.0,96628.7
2012-11-01,2012,11,Pakistan,1220.585325,PAYS NON SPECIFIES,,0.0,0.0,96628.7
2012-11-01,2012,11,1. Union Européenne,25963.912698999997,,,,,96628.7
2012-11-01,2012,11,Allemagne,2287.639931,EUROPE,Union Européenne,28471.30863600001,25963.912698999997,96628.7
2012-11-01,2012,11,Belgique - Luxembourg,8922.273114,EUROPE,Union Européenne,28471.30863600001,25963.912698999997,96628.7
2012-11-01,2012,11,Danemark,628.518469,EUROPE,Union Européenne,28471.30863600001,25963.912698999997,96628.7
2012-11-01,2012,11,Espagne,1020.824158,EUROPE,Union Européenne,28471.30863600001,25963.912698999997,96628.7
2012-11-01,2012,11,France,3254.016436,EUROPE,Union Européenne,28471.30863600001,25963.912698999997,96628.7
2012-11-01,2012,11,Irlande,0.0,EUROPE,Union Européenne,28471.30863600001,25963.912698999997,96628.7
2012-11-01,2012,11,Italie,1055.21995,EUROPE,Union Européenne,28471.30863600001,25963.912698999997,96628.7
2012-11-01,2012,11,Pays-Bas,4655.245419,EUROPE,Union Européenne,28471.30863600001,25963.912698999997,96628.7
2012-11-01,2012,11,Portugal,222.771524,EUROPE,Union Européenne,28471.30863600001,25963.912698999997,96628.7
2012-11-01,2012,11,Roumanie,139.086793,EUROPE,Union Européenne,28471.30863600001,25963.912698999997,96628.7
2012-11-01,2012,11,Autres pays de l'U.E.,3778.316905,EUROPE,Union Européenne,28471.30863600001,25963.912698999997,96628.7
2012-11-01,2012,11,Grèce,0.0,EUROPE,Union Européenne,28471.30863600001,25963.912698999997,96628.7
2012-11-01,2012,11,Suisse,1322.9459300000124,EUROPE,Union Européenne,28471.30863600001,25963.912698999997,96628.7
2012-11-01,2012,11,2. AUTRES,2507.3959370000125,,,,,96628.7
2012-11-01,2012,11,Iran,0.0,EUROPE,AUTRES,28471.30863600001,2507.3959370000125,96628.7
2012-11-01,2012,11,Hong-Kong,27.855931,EUROPE,AUTRES,28471.30863600001,2507.3959370000125,96628.7
2012-11-01,2012,11,Emirats Arabes Unis,0.0,EUROPE,AUTRES,28471.30863600001,2507.3959370000125,96628.7
2012-11-01,2012,11,Corée du Sud,0.0,EUROPE,AUTRES,28471.30863600001,2507.3959370000125,96628.7
2012-11-01,2012,11,Corée du Nord,0.0,EUROPE,AUTRES,28471.30863600001,2507.3959370000125,96628.7
2012-11-01,2012,11,Bangladesh,0.0,EUROPE,AUTRES,28471.30863600001,2507.3959370000125,96628.7
2012-11-01,2012,11,Japon,1218.346979,EUROPE,AUTRES,28471.30863600001,2507.3959370000125,96628.7
2012-11-01,2012,11,Autres pays d'Europe,973.15925,ASIE,,32014.004566,32014.004566,96628.7
2012-11-01,2012,11,Russie,72.203964,ASIE,,32014.004566,32014.004566,96628.7
2012-11-01,2012,11,Royaume-Uni,139.086793,ASIE,,32014.004566,32014.004566,96628.7
2012-11-01,2012,11,Turquie,0.0,ASIE,,32014.004566,32014.004566,96628.7
2012-11-01,2012,11,Arabie Saoudite,10854.582011,ASIE,,32014.004566,32014.004566,96628.7
2012-12-01,2012,12,Somalie,,ASIE,,32014.004566,32014.004566,102796.764766
2012-12-01,2012,12,Sud Soudan,,ASIE,,32014.004566,32014.004566,102796.764766
2012-12-01,2012,12,Tanzanie,4675.2,ASIE,,32014.004566,32014.004566,102796.764766
